Title, Named Entity, Frequency
"Selena Gomez", "March 11, 2013", "2"
"Selena Gomez", "Miley Cyrus", "2"
"Selena Gomez", "May 24, 2012", "2"
"Selena Gomez", "James Franco", "2"
"Selena Gomez", "August 29, 2013", "2"
"Selena Gomez", "December 31, 2014", "2"
"Selena Gomez", "27", "2"
"Selena Gomez", "August 14, 2013", "2"
"Selena Gomez", "Exclusive", "2"
"Selena Gomez", "July 26, 2013", "2"
"Selena Gomez", "Janet Jackson", "2"
"Selena Gomez", "September 3, 2015", "2"
"Selena Gomez", "North America", "2"
"Selena Gomez", "Asia", "2"
"Selena Gomez", "2 Weeks", "2"
"Selena Gomez", "PerezHilton.com", "2"
"Selena Gomez", "William H. Macy", "2"
"Selena Gomez", "Ford", "2"
"Selena Gomez", "July 19, 2015", "2"
"Selena Gomez", "I Want You to Know (Zedd song", "2"
"Selena Gomez", "fourth", "2"
"Selena Gomez", "June 27, 2015", "2"
"Selena Gomez", "Trust", "2"
"Selena Gomez", "Gary", "2"
"Selena Gomez", "September 14, 2015", "2"
"Selena Gomez", "Hotel", "2"
"Selena Gomez", "Jackie", "2"
"Selena Gomez", "October 15, 2015", "2"
"Selena Gomez", "Sendra", "2"
"Selena Gomez", "Tim", "2"
"Selena Gomez", "AllMusic", "2"
"Selena Gomez", "Second", "2"
"Selena Gomez", "October 18, 2015", "2"
"Selena Gomez", "January 11, 2016", "2"
"Selena Gomez", "June 1, 2016", "2"
"Selena Gomez", "The Big Short", "2"
"Selena Gomez", "January 24, 2016", "2"
"Selena Gomez", "August 31, 2016", "2"
"Selena Gomez", "Neighbors 2", "2"
"Selena Gomez", "June 17, 2016", "2"
"Selena Gomez", "June", "2"
"Selena Gomez", "Feel Me", "2"
"Selena Gomez", "Norwegian", "2"
"Selena Gomez", "December 29, 2016", "2"
"Selena Gomez", "EXCLUSIVE", "2"
"Selena Gomez", "Elle", "2"
"Selena Gomez", "May 3, 2017", "2"
"Selena Gomez", "May 5, 2017", "2"
"Selena Gomez", "May 18", "2"
"Selena Gomez", "Bad Liar", "2"
"Selena Gomez", "May 18, 2017", "2"
"Selena Gomez", "Fetish", "2"
"Selena Gomez", "June 14, 2017", "2"
"Selena Gomez", "Woody Allen", "2"
"Selena Gomez", "Rainy Day", "2"
"Selena Gomez", "October 25", "2"
"Selena Gomez", "October 25, 2017", "2"
"Selena Gomez", "Ozuna", "2"
"Selena Gomez", "That year", "2"
"Selena Gomez", "Jim Jarmusch's", "2"
"Selena Gomez", "Mia Galuppo", "2"
"Selena Gomez", "America", "2"
"Selena Gomez", "Revelación", "2"
"Selena Gomez", "October 23, 2019", "2"
"Selena Gomez", "October 24, 2019", "2"
"Selena Gomez", "15", "2"
"Selena Gomez", "19", "2"
"Selena Gomez", "October 18, 2020 >", "2"
"Selena Gomez", "Blackpink", "2"
"Selena Gomez", "September 2020", "2"
"Selena Gomez", "Silvia Vasquez Lavado", "2"
"Selena Gomez", "January 29, 2021", "2"
"Selena Gomez", "Selfish Love", "2"
"Selena Gomez", "999", "2"
"Selena Gomez", "NME", "2"
"Selena Gomez", "Electronic", "2"
"Selena Gomez", "Gomez & Scene", "2"
"Selena Gomez", "Voxxi", "2"
"Selena Gomez", "July 15, 2013", "2"
"Selena Gomez", "June 26, 2015", "2"
"Selena Gomez", "Erin", "2"
"Selena Gomez", "Christina Aguilera", "2"
"Selena Gomez", "Rihanna", "2"
"Selena Gomez", "Spears", "2"
"Selena Gomez", "Pantene", "2"
"Selena Gomez", "Sears", "2"
"Selena Gomez", "Kmart", "2"
"Selena Gomez", "Nicole", "2"
"Selena Gomez", "Coca Cola's", "2"
"Selena Gomez", "Keith  Caulfield", "2"
"Selena Gomez", "Coach", "2"
"Selena Gomez", "28", "2"
"Selena Gomez", "March 2021", "2"
"Selena Gomez", "Millie Bobby Brown", "2"
"Selena Gomez", "October 8, 2009", "2"
"Selena Gomez", "October 2, 2009", "2"
"Selena Gomez", "November 1, 2012", "2"
"Selena Gomez", "UNICEF USA", "2"
"Selena Gomez", "60th", "2"
"Selena Gomez", "Chile", "2"
"Selena Gomez", "August 21, 2011", "2"
"Selena Gomez", "Tonight", "2"
"Selena Gomez", "Congo", "2"
"Selena Gomez", "Ryan Seacrest Foundation", "2"
"Selena Gomez", "April 20, 2012", "2"
"Selena Gomez", "Kenya", "2"
"Selena Gomez", "September 11, 2020", "2"
"Selena Gomez", "May 2021", "2"
"Selena Gomez", "CBN News", "2"
"Selena Gomez", "August 13, 2018", "2"
"Selena Gomez", "Twitter", "2"
"Selena Gomez", "Stephanie", "2"
"Selena Gomez", "January 8, 2020", "2"
"Selena Gomez", "April 3, 2020", "2"
"Selena Gomez", "October 30, 2017", "2"
"Selena Gomez", "Girl Rising", "2"
"Selena Gomez", "Alex", "2"
"Selena Gomez", "30 500", "1"
"Selena Gomez", "English", "1"
"Selena Gomez", "December 2020", "1"
"Selena Gomez", "mdy", "1"
