Title, Named Entity, Frequency
"Angela Merkel", "21 January 2016", "2"
"Angela Merkel", "Mushaben", "2"
"Angela Merkel", "Harald", "2"
"Angela Merkel", "Infobox", "1"
"Angela Merkel", "Bundeskanzlerin a. D.", "1"
"Angela Merkel", "Horst Köhler", "1"
"Angela Merkel", "Joachim Gauck", "1"
"Angela Merkel", "Germany#Federal Republic of Germany", "1"
"Angela Merkel", "Guido Westerwelle", "1"
"Angela Merkel", "Sigmar", "1"
"Angela Merkel", "1namedata1", "1"
"Angela Merkel", "Laurenz Meyer", "1"
"Angela Merkel", "Ronald Pofalla", "1"
"Angela Merkel", "5 Hermann", "1"
"Angela Merkel", "Gröhe", "1"
"Angela Merkel", "Peter Tauber
 7", "1"
"Angela Merkel", "Sec Gen", "1"
"Angela Merkel", "Leyen
 4", "1"
"Angela Merkel", "Klöckner", "1"
"Angela Merkel", "Norbert Röttgen", "1"
"Angela Merkel", "Thomas Strobl

  term_start1", "1"
"Angela Merkel", "Wolfgang Schäuble
  successor2", "1"
"Angela Merkel", "Wolfgang Gerhardt", "1"
"Angela Merkel", "CDU/CSU CDU/CSU", "1"
"Angela Merkel", "1blankname5", "1"
"Angela Merkel", "Röttgen", "1"
"Angela Merkel", "1blankname4", "1"
"Angela Merkel", "Michael Glos
  term_start4", "1"
"Angela Merkel", "term_end4", "1"
"Angela Merkel", "Friedrich Merz
  successor5", "1"
"Angela Merkel", "1991–2000", "1"
"Angela Merkel", "November 1998", "1"
"Angela Merkel", "Peter Hintze", "1"
"Angela Merkel", "Ruprecht Polenz", "1"
"Angela Merkel", "Mecklenburg", "1"
"Angela Merkel", "Pomerania", "1"
"Angela Merkel", "Klaus Preschle", "1"
"Angela Merkel", "May 2000", "1"
"Angela Merkel", "Steffie Schnoor", "1"
"Angela Merkel", "November 1994
  term_end8", "1"
"Angela Merkel", "October 1998", "1"
"Angela Merkel", "Klaus Töpfer", "1"
"Angela Merkel", "Jürgen Trittin", "1"
"Angela Merkel", "January 1991", "1"
"Angela Merkel", "November 1994", "1"
"Angela Merkel", "December 1990", "1"
"Angela Merkel", "term_end11", "1"
"Angela Merkel", "1990–2002", "1"
"Angela Merkel", "2002–2013", "1"
"Angela Merkel", "2013–2021", "1"
"Angela Merkel", "age 1954 7 17", "1"
"Angela Merkel", "Democratic Beginning", "1"
"Angela Merkel", "1989–1990", "1"
"Angela Merkel", "German Academy of Sciences", "1"
"Angela Merkel", "PhD", "1"
"Angela Merkel", "Angela Merkel Signature.svg", "1"
"Angela Merkel", "Lutz Zülicke", "1"
"Angela Merkel", "Angela Dorothea Merkel'", "1"
"Angela Merkel", "De Angela Dorothea", "1"
"Angela Merkel", "Respell MAIR", "1"
"Angela Merkel", "MUR", "1"
"Angela Merkel", "Oxford", "1"
"Angela Merkel", "Merriam Webster", "1"
"Angela Merkel", "Merriam Webster Merkel", "1"
"Angela Merkel", "J. C. (2008", "1"
"Angela Merkel", "Longman Pronunciation Dictionary", "1"
"Angela Merkel", "Pearson Education Limited", "1"
"Angela Merkel", "IPA de ˈmɛʁkl̩", "1"
"Angela Merkel", "Max Mangold Mangold", "1"
"Angela Merkel", "501", "1"
"Angela Merkel", "Eva Maria", "1"
"Angela Merkel", "Eberhard", "1"
"Angela Merkel", "Hirschfeld", "1"
"Angela Merkel", "Ursula", "1"
"Angela Merkel", "Lutz", "1"
"Angela Merkel", "Walter de Gruyter", "1"
"Angela Merkel", "739", "1"
"Angela Merkel", "Duden 6", "1"
"Angela Merkel", "Mangold", "1"
"Angela Merkel", "139", "1"
"Angela Merkel", "Langguth", "1"
"Angela Merkel", "Langguth  Gerd", "1"
"Angela Merkel", "Munich  language de", "1"
"Angela Merkel", "Betonung", "1"
"Angela Merkel", "Angela genannt", "1"
"Angela Merkel", "née 'Kasner'", "1"
"Angela Merkel", "17 July 1954", "1"
"Angela Merkel", "from 2000 to 2018", "1"
"Angela Merkel", "15 November 2017", "1"
"Angela Merkel", "24 October 2017", "1"
"Angela Merkel", "Bundeskanzler", "1"
"Angela Merkel", "AFP", "1"
"Angela Merkel", "1 October 2018", "1"
"Angela Merkel", "18 September 2019", "1"
"Angela Merkel", "1989", "1"
"Angela Merkel", "Revolutions of 1989", "1"
"Angela Merkel", "Government of East Germany", "1"
"Angela Merkel", "Federal Ministry for Environment, Nature Conservation and Nuclear Safety Minister for Environment, Nature Conservation and Nuclear Safety", "1"
"Angela Merkel", "CDU General", "1"
"Angela Merkel", "two years later", "1"
"Angela Merkel", "election 2005", "1"
"Angela Merkel", "Bavaria Christian Social Union", "1"
"Angela Merkel", "Social Democratic Party of Germany", "1"
"Angela Merkel", "41.5%", "1"
"Angela Merkel", "26 September 2013", "1"
"Angela Merkel", "European Council", "1"
"Angela Merkel", "Treaty of Lisbon", "1"
"Angela Merkel", "Great Recession", "1"
"Angela Merkel", "Merkel's Energiewende", "1"
"Angela Merkel", "2010s", "1"
"Angela Merkel", "24 January 2016", "1"
"Angela Merkel", "25 January 2019", "1"
"Angela Merkel", "Haller's Army", "1"
"Angela Merkel", "Margarethe.jpg", "1"
"Angela Merkel", "180px Merkel's", "1"
"Angela Merkel", "Margareand", "1"
"Angela Merkel", "Ludwik Marian Kaźmierczak", "1"
"Angela Merkel", "Polish Blue Army", "1"
"Angela Merkel", "Poland) Blue Army", "1"
"Angela Merkel", "Horst Kasner", "1"
"Angela Merkel", "1926–2011", "1"
"Angela Merkel", "DTV language de", "1"
"Angela Merkel", "3 September 2011", "1"
"Angela Merkel", "8 September 2011", "1"
"Angela Merkel", "14 December 2011", "1"
"Angela Merkel", "Herlind", "1"
"Angela Merkel", "1928–2019", "1"
"Angela Merkel", "Jentzsch", "1"
"Angela Merkel", "Free City of", "1"
"Angela Merkel", "Gdańsk", "1"
"Angela Merkel", "Latin", "1"
"Angela Merkel", "Marcus Kasner", "1"
"Angela Merkel", "Irene Kasner", "1"
"Angela Merkel", "Kasi", "1"
"Angela Merkel", "978 1", "1"
"Angela Merkel", "Ludwik Kaźmierczak Ludwik Kasner", "1"
"Angela Merkel", "early 20th century", "1"
"Angela Merkel", "1 May 2017", "1"
"Angela Merkel", "Margarethe", "1"
"Angela Merkel", "1930", "1"
"Angela Merkel", "Welt date", "1"
"Angela Merkel", "March 2013", "1"
"Angela Merkel", "Six", "1"
"Angela Merkel", "29 October 2013", "1"
"Angela Merkel", "May 2013", "1"
"Angela Merkel", "13 March 2013", "1"
"Angela Merkel", "6 September 2013", "1"
"Angela Merkel", "Danzig", "1"
"Angela Merkel", "Willi Jentzsch", "1"
"Angela Merkel", "Gertrud Alma", "1"
"Angela Merkel", "Clerk", "1"
"Angela Merkel", "Elbing", "1"
"Angela Merkel", "Elbląg", "1"
"Angela Merkel", "Emil Drange", "1"
"Angela Merkel", "mid 1990s", "1"
"Angela Merkel", "quarter", "1"
"Angela Merkel", "Kanzlerin Angela Merkel", "1"
"Angela Merkel", "Viertel Polin", "1"
"Angela Merkel", "Die Welt language de date 13 March 2013", "1"
"Angela Merkel", "Krauel", "1"
"Angela Merkel", "Torsten", "1"
"Angela Merkel", "10 September 2018", "1"
"Angela Merkel", "Boyes Roger", "1"
"Angela Merkel", "25 July 2005", "1"
"Angela Merkel", "Old Communist East", "1"
"Angela Merkel", "Angela Merkel"/", "1"
"Angela Merkel", "Heidelberg University Heidelberg", "1"
"Angela Merkel", "three months old", "1"
"Angela Merkel", "90 km", "1"
"Angela Merkel", "East Berlin", "1"
"Angela Merkel", "Werner Reutter", "1"
"Angela Merkel", "1 December 2005", "1"
"Angela Merkel", "The Life, Political Career", "1"
"Angela Merkel", "Journal", "1"
"Angela Merkel", "61", "1"
"Angela Merkel", "1968", "1"
"Angela Merkel", "communist youth movement", "1"
"Angela Merkel", "Marxist–Leninist Socialist Unity Party", "1"
"Angela Merkel", "Vasagar Jeevan", "1"
"Angela Merkel", "1 September 2013", "1"
"Angela Merkel", "Patterson Tony", "1"
"Angela Merkel", "17 November 2015", "1"
"Angela Merkel", "Independent", "1"
"Angela Merkel", "Membership", "1"
"Angela Merkel", "Hugh C. Dyer", "1"
"Angela Merkel", "Leon Mangasarian", "1"
"Angela Merkel", "German Democratic Republic", "1"
"Angela Merkel", "The Study of International Relations", "1"
"Angela Merkel", "The State of Art", "1"
"Angela Merkel", "328", "1"
"Angela Merkel", "Springer, 1989", "1"
"Angela Merkel", "Jugendweihe", "1"
"Angela Merkel", "Confirmation", "1"
"Angela Merkel", "sacrament)#Lutheran", "1"
"Angela Merkel", "New Statesman", "1"
"Angela Merkel", "8 July 2017", "1"
"Angela Merkel", "Kristina", "1"
"Angela Merkel", "11 January 2018", "1"
"Angela Merkel", "12 January 2018", "1"
"Angela Merkel", "The New York Times url Press > Merkel later", "1"
